Возраст;Работа;Семейный статус;Образование;Кредитный дефолт;Ипотека;Займ;Контакт;Месяц;День недели;Длительность;Кампания;День;Предыдущий контакт;Доходность;Колебание уровня безработицы;Индекс потребительских цен;Индекс потребительской уверенности;Европейская межбанковская ставка;Количество сотрудников в компании;y
25;Обслуживающий персонал;Женат / замужем;Высшая школа;Нет;Нет;Нет;Сотовый телефон;Май;Вторник;171;2;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
26;Менеджер;Не женат / не замужем;Университетская степень;Нет;Да;Нет;Сотовый телефон;Май;Вторник;165;1;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
26;Студент;Не женат / не замужем;Высшая школа;Неизвестно;Нет;Нет;Сотовый телефон;Май;Вторник;176;2;999;1;Не присутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
26;Студент;Не женат / не замужем;Высшая школа;Неизвестно;Да;Нет;Сотовый телефон;Май;Вторник;205;1;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
26;Менеджер;Не женат / не замужем;Университетская степень;Нет;Нет;Нет;Сотовый телефон;Май;Вторник;279;2;999;1;Не присутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
27;Голубой воротничок;Не женат / не замужем;Базовое (9 классов);Нет;Нет;Нет;Сотовый телефон;Май;Вторник;64;1;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
27;Техник;Не женат / не замужем;Профессиональный курс;Неизвестно;Да;Нет;Сотовый телефон;Май;Вторник;126;1;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
27;Голубой воротничок;Не женат / не замужем;Базовое (9 классов);Нет;Да;Нет;Сотовый телефон;Май;Вторник;352;1;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
28;Обслуживающий персонал;Не женат / не замужем;Неизвестно;Нет;Да;Нет;Сотовый телефон;Май;Вторник;83;9;999;1;Не присутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
28;Обслуживающий персонал;Не женат / не замужем;Неизвестно;Нет;Да;Нет;Сотовый телефон;Май;Вторник;87;4;999;1;Не присутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
28;Обслуживающий персонал;Не женат / не замужем;Неизвестно;Нет;Нет;Нет;Сотовый телефон;Май;Вторник;466;2;999;1;Не присутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
28;Голубой воротничок;Не женат / не замужем;Университетская степень;Нет;Нет;Нет;Сотовый телефон;Май;Вторник;585;1;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
28;Голубой воротничок;Не женат / не замужем;Базовое (9 классов);Неизвестно;Нет;Нет;Сотовый телефон;Май;Вторник;718;1;999;1;Не присутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
29;Менеджер;Не женат / не замужем;Университетская степень;Нет;Нет;Нет;Сотовый телефон;Май;Вторник;41;1;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
29;Менеджер;Не женат / не замужем;Университетская степень;Нет;Да;Нет;Сотовый телефон;Май;Вторник;69;1;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
29;Менеджер;Не женат / не замужем;Университетская степень;Нет;Да;Да;Сотовый телефон;Май;Вторник;76;1;999;2;Не присутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
29;Менеджер;Не женат / не замужем;Университетская степень;Нет;Да;Нет;Сотовый телефон;Май;Вторник;90;1;999;1;Не присутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
29;Преддприниматель;Женат / замужем;Базовое (6 классов);Нет;Нет;Нет;Сотовый телефон;Май;Вторник;118;3;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
29;Студент;Не женат / не замужем;Высшая школа;Неизвестно;Нет;Да;Сотовый телефон;Май;Вторник;139;1;999;1;Не присутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
29;Менеджер;Не женат / не замужем;Университетская степень;Нет;Да;Нет;Сотовый телефон;Май;Вторник;159;8;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
29;Менеджер;Не женат / не замужем;Университетская степень;Нет;Нет;Нет;Сотовый телефон;Май;Вторник;206;1;999;1;Не присутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
29;Менеджер;Не женат / не замужем;Университетская степень;Нет;Нет;Нет;Сотовый телефон;Май;Вторник;245;6;999;1;Не присутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
29;Обслуживающий персонал;Разведен(-а);Высшая школа;Нет;Нет;Нет;Сотовый телефон;Май;Вторник;259;1;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
29;Преддприниматель;Женат / замужем;Базовое (6 классов);Нет;Да;Нет;Сотовый телефон;Май;Вторник;383;5;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
30;Техник;Не женат / не замужем;Университетская степень;Нет;Нет;Да;Сотовый телефон;Май;Вторник;39;1;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
30;Обслуживающий персонал;Женат / замужем;Высшая школа;Нет;Да;Нет;Сотовый телефон;Май;Вторник;93;1;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
30;Голубой воротничок;Не женат / не замужем;Базовое (9 классов);Нет;Нет;Да;Сотовый телефон;Май;Вторник;143;1;999;1;Не присутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
30;Техник;Не женат / не замужем;Университетская степень;Нет;Да;Нет;Сотовый телефон;Май;Вторник;150;1;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
30;Менеджер;Не женат / не замужем;Высшая школа;Нет;Нет;Нет;Сотовый телефон;Май;Вторник;154;1;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
30;Менеджер;Не женат / не замужем;Университетская степень;Нет;Нет;Нет;Сотовый телефон;Май;Вторник;223;1;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
30;Менеджер;Не женат / не замужем;Университетская степень;Нет;Да;Да;Сотовый телефон;Май;Вторник;228;1;999;1;Не присутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
30;Обслуживающий персонал;Не женат / не замужем;Высшая школа;Нет;Нет;Нет;Сотовый телефон;Май;Вторник;263;2;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
30;Менеджер;Не женат / не замужем;Университетская степень;Нет;Да;Нет;Сотовый телефон;Май;Вторник;359;2;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
30;Обслуживающий персонал;Женат / замужем;Высшая школа;Нет;Нет;Нет;Сотовый телефон;Май;Вторник;414;1;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
30;Менеджер;Не женат / не замужем;Университетская степень;Нет;Нет;Да;Сотовый телефон;Май;Вторник;496;1;999;1;Не присутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
30;Менеджер;Женат / замужем;Высшая школа;Нет;Нет;Да;Сотовый телефон;Май;Вторник;838;1;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Да
30;Менеджер;Не женат / не замужем;Университетская степень;Нет;Да;Нет;Сотовый телефон;Май;Вторник;876;1;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
31;Самозанятый;Не женат / не замужем;Университетская степень;Нет;Да;Нет;Сотовый телефон;Май;Вторник;11;9;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
31;Обслуживающий персонал;Не женат / не замужем;Высшая школа;Нет;Да;Нет;Сотовый телефон;Май;Вторник;28;1;999;0;Отсутствует;-1.8;92.893;-46.2;1.344;5099.1;Нет
